"","Year","Country","HTS8","Value"
"655",1997,"Argentina","40112050",2785587
"656",1997,"Argentina","40115000",4312
"657",1997,"Argentina","40159000",280
"658",1997,"Argentina","40161000",394
"659",1997,"Argentina","40169350",4744
"660",1997,"Argentina","40169500",37979
"661",1997,"Argentina","40169910",203841
"662",1997,"Argentina","40169920",16961
"663",1997,"Argentina","40169960",50926
"664",1997,"Argentina","41012100",810
"665",1997,"Argentina","41012900",1443
"666",1997,"Argentina","41013000",11399
"667",1997,"Argentina","41014000",162751
"668",1997,"Argentina","41032000",4900
"669",1997,"Argentina","41039000",2225
"670",1997,"Argentina","41041020",994269
"671",1997,"Argentina","41041040",24263
"672",1997,"Argentina","41041060",37362
"673",1997,"Argentina","41041080",280172
"674",1997,"Argentina","41042100",4035202
"675",1997,"Argentina","41042200",341457
"676",1997,"Argentina","41042950",271425
"677",1997,"Argentina","41042990",52964
"678",1997,"Argentina","41043120",15058
"679",1997,"Argentina","41043140",137928020
"680",1997,"Argentina","41043150",1747448
"681",1997,"Argentina","41043160",270845
"682",1997,"Argentina","41043180",4859507
"683",1997,"Argentina","41043920",350
"684",1997,"Argentina","41043940",99144096
"685",1997,"Argentina","41043950",9256
"686",1997,"Argentina","41043960",4081426
"687",1997,"Argentina","41043980",1116126
"688",1997,"Argentina","41052060",910
"689",1997,"Argentina","41072930",894064
"690",1997,"Argentina","41072960",265651
"691",1997,"Argentina","41079060",274
"692",1997,"Argentina","41100000",1584
"693",1997,"Argentina","41110000",2766
"694",1997,"Argentina","42010030",21316
"695",1997,"Argentina","42010060",2747695
"696",1997,"Argentina","42021100",570901
"697",1997,"Argentina","42021220",296
"698",1997,"Argentina","42021900",80690
"699",1997,"Argentina","42022130",3632
"700",1997,"Argentina","42022160",6057
"701",1997,"Argentina","42022190",262992
"702",1997,"Argentina","42022215",480
"703",1997,"Argentina","42022240",300
"704",1997,"Argentina","42022280",1750
"705",1997,"Argentina","42022990",300
"706",1997,"Argentina","42023160",210780
